league,season,week,team_norm,team_raw,pr,rank,sos,sos_rank
CFB,2024,12,,UCL,73.05,61,,
CFB,2024,12,,Texas State,72.76,62,,
CFB,2024,12,,Memphis,72.44,63,,
CFB,2024,12,,James Madison,72.23,64,,
CFB,2024,12,,Oklahoma State,72.04,65,,
CFB,2024,12,,Louisiana-Lafayette,71.59,66,,
CFB,2024,12,,Boston College,71.41,67,,
CFB,2024,12,,Arizona,70.79,68,,
CFB,2024,12,,Virginia,70.76,69,,
CFB,2024,12,,Montana State,70.76,70,,
CFB,2024,12,,NC State,70.37,71,,
CFB,2024,12,,South Dakota,69.82,72,,
CFB,2024,12,,Maryland,69.16,73,,
CFB,2024,12,,Houston,68.76,74,,
CFB,2024,12,,Marshall,68.17,75,,
CFB,2024,12,,Northwestern,67.78,76,,
CFB,2024,12,,Navy,67.55,77,,
CFB,2024,12,,Mississippi State,67.41,78,,
CFB,2024,12,,Michigan State,67.33,79,,
CFB,2024,12,,South Alabama,67.13,80,,
CFB,2024,12,,Florida State,67.1,81,,
CFB,2024,12,,UTS,66.94,82,,
CFB,2024,12,,Colorado State,66.71,83,,
CFB,2024,12,,Miami-Ohio,66.56,84,,
CFB,2024,12,,South Florida,66.38,85,,
CFB,2024,12,,Wake Forest,66.23,86,,
CFB,2024,12,,Old Dominion,65.96,87,,
CFB,2024,12,,Western Kentucky,65.77,88,,
CFB,2024,12,,Ohio,65.7,89,,
CFB,2024,12,,Toledo,65.45,90,,
CFB,2024,12,,Bowling Green,65.33,91,,
CFB,2024,12,,Fresno State,65.06,92,,
CFB,2024,12,,Jacksonville State,64.91,93,,
CFB,2024,12,,Georgia Southern,64.85,94,,
CFB,2024,12,,UC Davis,64.37,95,,
CFB,2024,12,,East Carolina,63.71,96,,
CFB,2024,12,,Connecticut,63.49,97,,
CFB,2024,12,,North Texas,63.33,98,,
CFB,2024,12,,Northern Illinois,63.33,99,,
CFB,2024,12,,Liberty,63.26,100,,
CFB,2024,12,,Appalachian State,63.02,101,,
CFB,2024,12,,Rice,62.83,102,,
CFB,2024,12,,San Jose State,62.53,103,,
CFB,2024,12,,Stanford,62.41,104,,
CFB,2024,12,,Coastal Carolina,62.32,105,,
CFB,2024,12,,Troy,61.93,106,,
CFB,2024,12,,Oregon State,61.44,107,,
CFB,2024,12,,Utah State,61.43,108,,
CFB,2024,12,,Air Force,61.42,109,,
CFB,2024,12,,Sam Houston State,61.15,110,,
CFB,2024,12,,New Mexico,60.81,111,,
CFB,2024,12,,Montana,60.41,112,,
CFB,2024,12,,Incarnate Word,59.79,113,,
CFB,2024,12,,Arkansas State,59.72,114,,
CFB,2024,12,,Missouri State,59.04,115,,
CFB,2024,12,,Purdue,59.03,116,,
CFB,2024,12,,Wyoming,58.5,117,,
CFB,2024,12,,Hawai'i,58.3,118,,
CFB,2024,12,,Nevada,58.2,119,,
CFB,2024,12,,San Diego State,58.09,120,,
CFB,2024,12,,Western Michigan,57.58,121,,
CFB,2024,12,,Idaho,57.52,122,,
CFB,2024,12,,Illinois State,57.19,123,,
CFB,2024,12,,North Dakota,56.94,124,,
CFB,2024,12,,Louisiana Tech,56.49,125,,
CFB,2024,12,,Northern Arizona,56.28,126,,
CFB,2024,12,,LouisianaMonroe(ULM),56.23,127,,
CFB,2024,12,,Tennessee-Martin,56.15,128,,
CFB,2024,12,,Mercer,56.01,129,,
CFB,2024,12,,Fla. International,55.75,130,,
CFB,2024,12,,Buffalo,55.59,131,,
CFB,2024,12,,Delaware,55.57,132,,
CFB,2024,12,,UAB,55.54,133,,
CFB,2024,12,,Harvard,55.17,134,,
CFB,2024,12,,Georgia State,54.68,135,,
CFB,2024,12,,Eastern Washington,54.65,136,,
CFB,2024,12,,Charlotte,54.58,137,,
CFB,2024,12,,Ball State,54.48,138,,
CFB,2024,12,,Eastern Michigan,54.41,139,,
CFB,2024,12,,Richmond,53.98,140,,
CFB,2024,12,,Tarleton State,53.75,141,,
CFB,2024,12,,Southern Utah,53.7,142,,
CFB,2024,12,,Chattanooga,53.43,143,,
CFB,2024,12,,Villanova,53.02,144,,
CFB,2024,12,,Florida Atlantic,52.5,145,,
CFB,2024,12,,Western Carolina,52.45,146,,
CFB,2024,12,,Yale,52.15,147,,
CFB,2024,12,,Rhode Island,52.08,148,,
CFB,2024,12,,Abilene Christian,51.86,149,,
CFB,2024,12,,Stephen F. Austin,51.84,150,,
CFB,2024,12,,Central Michigan,51.54,151,,
CFB,2024,12,,Temple,51.37,152,,
CFB,2024,12,,New Hampshire,51.22,153,,
CFB,2024,12,,SC State,50.98,154,,
CFB,2024,12,,Central Arkansas,50.85,155,,
CFB,2024,12,,SE Louisiana,50.51,156,,
CFB,2024,12,,Southern Illinois,50.43,157,,
CFB,2024,12,,NC Central,50.2,158,,
CFB,2024,12,,UTEP,50.16,159,,
CFB,2024,12,,Tulsa,50.08,160,,
CFB,2024,12,,Eastern Kentucky,49.94,161,,
CFB,2024,12,,William & Mary,49.9,162,,
CFB,2024,12,,SE Missouri State,49.89,163,,
CFB,2024,12,,Middle Tennessee,49.74,164,,
CFB,2024,12,,Akron,49.67,165,,
CFB,2024,12,,Monmouth-NJ,49.66,166,,
CFB,2024,12,,Youngstown State,49.53,167,,
CFB,2024,12,,East Tennessee State,49.36,168,,
CFB,2024,12,,Towson,49.27,169,,
CFB,2024,12,,Stony Brook,49.18,170,,
CFB,2024,12,,Tennessee Tech,49.13,171,,
CFB,2024,12,,Elon,49.07,172,,
CFB,2024,12,,Weber State,48.98,173,,
CFB,2024,12,,New Mexico State,48.9,174,,
CFB,2024,12,,Tennessee State,48.84,175,,
CFB,2024,12,,Duquesne,48.63,176,,
CFB,2024,12,,McNeese State,48.53,177,,
CFB,2024,12,,Jackson State,48.4,178,,
CFB,2024,12,,Lehigh,47.76,179,,
CFB,2024,12,,Holy Cross,47.76,180,,
CFB,2024,12,,Massachusetts,47.74,181,,
CFB,2024,12,,Pennsylvania,47.68,182,,
CFB,2024,12,,Northern Iowa,47.28,183,,
CFB,2024,12,,Portland State,47.22,184,,
CFB,2024,12,,Dartmouth,47.15,185,,
CFB,2024,12,,Southern Miss,47.1,186,,
CFB,2024,12,,Kennesaw State,46.72,187,,
CFB,2024,12,,Samford,46.68,188,,
CFB,2024,12,,Idaho State,46.56,189,,
CFB,2024,12,,Sacramento State,46.46,190,,
CFB,2024,12,,Lamar,46.43,191,,
CFB,2024,12,,Austin Peay,46.08,192,,
CFB,2024,12,,Columbia,45.72,193,,
CFB,2024,12,,Maine,45.71,194,,
CFB,2024,12,,Hampton,45.45,195,,
CFB,2024,12,,North Alabama,44.58,196,,
CFB,2024,12,,Nicholls State,44.33,197,,
CFB,2024,12,,Lafayette,43.87,198,,
CFB,2024,12,,Gardner-Webb,43.81,199,,
CFB,2024,12,,Albany-NY,43.6,200,,
CFB,2024,12,,Indiana State,43.24,201,,
CFB,2024,12,,Cornell,43.18,202,,
CFB,2024,12,,Lindenwood,42.63,203,,
CFB,2024,12,,Alabama State,42.25,204,,
CFB,2024,12,,Butler,42.05,205,,
CFB,2024,12,,San Diego,41.98,206,,
CFB,2024,12,,Furman,41.42,207,,
CFB,2024,12,,Drake,41.42,208,,
CFB,2024,12,,The Citadel,41.39,209,,
CFB,2024,12,,Alcorn State,41.24,210,,
CFB,2024,12,,Campbell,41.18,211,,
CFB,2024,12,,Wofford,40.99,212,,
CFB,2024,12,,Cal Poly-SLO,40.98,213,,
CFB,2024,12,,Robert Morris,40.97,214,,
CFB,2024,12,,Florida A&M,40.53,215,,
CFB,2024,12,,Eastern Illinois,40.31,216,,
CFB,2024,12,,Princeton,40.06,217,,
CFB,2024,12,,Kent State,39.96,218,,
CFB,2024,12,,Fordham,39.94,219,,
CFB,2024,12,,Merrimack,39.65,220,,
CFB,2024,12,,Brown,38.97,221,,
CFB,2024,12,,Bucknell,38.95,222,,
CFB,2024,12,,Houston Christian,38.89,223,,
CFB,2024,12,,Alabama A&M,38.71,224,,
CFB,2024,12,,Central Connecticut,38.41,225,,
CFB,2024,12,,Grambling State,37.94,226,,
CFB,2024,12,,Southern U.,37.8,227,,
CFB,2024,12,,Murray State,37.71,228,,
CFB,2024,12,,LIU Post,37.66,229,,
CFB,2024,12,,Saint Francis-Pa.,37.49,230,,
CFB,2024,12,,Howard,37.21,231,,
CFB,2024,12,,West Georgia,36.95,232,,
CFB,2024,12,,Charleston Southern,36.91,233,,
CFB,2024,12,,Bryant,36.83,234,,
CFB,2024,12,,Western Illinois,36.76,235,,
CFB,2024,12,,Davidson,36.75,236,,
CFB,2024,12,,Presbyterian College,36.64,237,,
CFB,2024,12,,Texas A&M-Commerce,36.58,238,,
CFB,2024,12,,St. Thomas-Mn.,36.38,239,,
CFB,2024,12,,Norfolk State,36.32,240,,
CFB,2024,12,,Morehead State,36.17,241,,
CFB,2024,12,,Prairie View A&M,35.94,242,,
CFB,2024,12,,Dayton,35.78,243,,
CFB,2024,12,,Morgan State,35.77,244,,
CFB,2024,12,,Colgate,35.55,245,,
CFB,2024,12,,Sacred Heart,35.53,246,,
CFB,2024,12,,Utah Tech,35.49,247,,
CFB,2024,12,,Georgetown,34.91,248,,
CFB,2024,12,,Wagner,33.17,249,,
CFB,2024,12,,VMI,32.93,250,,
CFB,2024,12,,Northern Colorado,32.55,251,,
CFB,2024,12,,Bethune-Cookman,32.43,252,,
CFB,2024,12,,NC A&T,32.31,253,,
CFB,2024,12,,Texas Southern,32.21,254,,
CFB,2024,12,,Mercyhurst,29.41,255,,
CFB,2024,12,,Ark.-Pine Bluff,27.9,256,,
CFB,2024,12,,Valparaiso,27.64,257,,
CFB,2024,12,,Stonehill College,26.92,258,,
CFB,2024,12,,Delaware State,26.39,259,,
CFB,2024,12,,Miss. Valley State,25.68,260,,
CFB,2024,12,,Marist,24.63,261,,
CFB,2024,12,,Northwestern State,24.51,262,,
CFB,2024,12,,Stetson,21.8,263,,
CFB,2024,13,,Ohio State,93.15,1,,
CFB,2024,13,,Notre Dame,92.22,2,,
CFB,2024,13,,Texas,92.02,3,,
CFB,2024,13,,Georgia,90.86,4,,
CFB,2024,13,,Mississippi,90.06,5,,
CFB,2024,13,,Oregon,89.93,6,,
CFB,2024,13,,Alabama,89.53,7,,
CFB,2024,13,,Penn State,88.03,8,,
CFB,2024,13,,Tennessee,86.66,9,,
CFB,2024,13,,Miami-Florida,85.39,10,,
CFB,2024,13,,SMU,84.41,11,,
CFB,2024,13,,South Carolina,83.61,12,,
CFB,2024,13,,Kansas State,82.61,13,,
CFB,2024,13,,Indiana,82.56,14,,
CFB,2024,13,,Texas A&M,82.37,15,,
CFB,2024,13,,Oklahoma,82.19,16,,
CFB,2024,13,,Clemson,82.12,17,,
CFB,2024,13,,Iowa State,82.1,18,,
CFB,2024,13,,Iowa,81.88,19,,
CFB,2024,13,,Florida,81.69,20,,
CFB,2024,13,,Kansas,81.53,21,,
CFB,2024,13,,Tulane,81.45,22,,
CFB,2024,13,,Colorado,81.43,23,,
CFB,2024,13,,LSU,81.4,24,,
CFB,2024,13,,Louisville,81.36,25,,
CFB,2024,13,,Missouri,81.18,26,,
CFB,2024,13,,Southern California,80.49,27,,
CFB,2024,13,,BYU,80.17,28,,
CFB,2024,13,,Michigan,79.62,29,,
CFB,2024,13,,Arizona State,79.61,30,,
CFB,2024,13,,TCU,79.31,31,,
CFB,2024,13,,Baylor,79.17,32,,
CFB,2024,13,,Boise State,78.92,33,,
CFB,2024,13,,South Dakota State,78.2,34,,
CFB,2024,13,,Minnesota,77.63,35,,
CFB,2024,13,,Auburn,77.58,36,,
CFB,2024,13,,Nebraska,77.15,37,,
CFB,2024,13,,Illinois,76.87,38,,
CFB,2024,13,,Virginia Tech,76.74,39,,
CFB,2024,13,,West Virginia,76.28,40,,
CFB,2024,13,,Arkansas,76.2,41,,
CFB,2024,13,,Texas Tech,75.86,42,,
CFB,2024,13,,Wisconsin,75.65,43,,
CFB,2024,13,,North Dakota State,75.64,44,,
CFB,2024,13,,Central Florida(UCF),75.64,45,,
CFB,2024,13,,Washington,75.64,46,,
CFB,2024,13,,Utah,75.43,47,,
CFB,2024,13,,UNLV,75.02,48,,
CFB,2024,13,,Georgia Tech,74.98,49,,
CFB,2024,13,,Kentucky,74.92,50,,
CFB,2024,13,,Duke,74,51,,
CFB,2024,13,,Boston College,73.59,52,,
CFB,2024,13,,Syracuse,73.59,53,,
CFB,2024,13,,Vanderbilt,73.4,54,,
CFB,2024,13,,California,73.32,55,,
CFB,2024,13,,Pittsburgh,73.19,56,,
CFB,2024,13,,UCL,73.06,57,,
CFB,2024,13,,Cincinnati,72.71,58,,
CFB,2024,13,,Rutgers,72.62,59,,
CFB,2024,13,,Memphis,72.47,60,,
CFB,2024,13,,Louisiana-Lafayette,72.46,61,,
CFB,2024,13,,Army West Point,71.96,62,,
CFB,2024,13,,Montana State,71.88,63,,
CFB,2024,13,,North Carolina,71.74,64,,
CFB,2024,13,,Oklahoma State,71.52,65,,
CFB,2024,13,,Washington State,71.5,66,,
CFB,2024,13,,NC State,71.1,67,,
CFB,2024,13,,South Dakota,70.61,68,,
CFB,2024,13,,Texas State,69.86,69,,
CFB,2024,13,,James Madison,69.8,70,,
CFB,2024,13,,Arizona,69.65,71,,
CFB,2024,13,,Marshall,69.27,72,,
CFB,2024,13,,Virginia,69.1,73,,
CFB,2024,13,,Houston,68.79,74,,
CFB,2024,13,,Maryland,68.47,75,,
CFB,2024,13,,South Florida,67.97,76,,
CFB,2024,13,,Ohio,67.72,77,,
CFB,2024,13,,Navy,67.7,78,,
CFB,2024,13,,Michigan State,67.3,79,,
CFB,2024,13,,South Alabama,67.29,80,,
CFB,2024,13,,Florida State,67.27,81,,
CFB,2024,13,,UTS,67.2,82,,
CFB,2024,13,,Miami-Ohio,67.04,83,,
CFB,2024,13,,Georgia Southern,66.64,84,,
CFB,2024,13,,Bowling Green,66.63,85,,
CFB,2024,13,,Mississippi State,66.43,86,,
CFB,2024,13,,Fresno State,66.07,87,,
CFB,2024,13,,Colorado State,65.94,88,,
CFB,2024,13,,Appalachian State,65.69,89,,
CFB,2024,13,,Liberty,65.41,90,,
CFB,2024,13,,Wake Forest,65.3,91,,
CFB,2024,13,,East Carolina,65.28,92,,
CFB,2024,13,,Jacksonville State,65.23,93,,
CFB,2024,13,,Old Dominion,65.01,94,,
CFB,2024,13,,Northwestern,64.79,95,,
CFB,2024,13,,Connecticut,64.17,96,,
CFB,2024,13,,Stanford,63.84,97,,
CFB,2024,13,,Toledo,63.46,98,,
CFB,2024,13,,Western Kentucky,63.45,99,,
CFB,2024,13,,Oregon State,63.07,100,,
CFB,2024,13,,Utah State,63.05,101,,
CFB,2024,13,,UC Davis,62.68,102,,
CFB,2024,13,,San Jose State,62.62,103,,
CFB,2024,13,,Northern Illinois,62.56,104,,
CFB,2024,13,,Air Force,62.12,105,,
CFB,2024,13,,North Texas,61.63,106,,
CFB,2024,13,,New Mexico,60.92,107,,
CFB,2024,13,,Troy,60.65,108,,
CFB,2024,13,,Coastal Carolina,60.26,109,,
CFB,2024,13,,Arkansas State,60.23,110,,
CFB,2024,13,,Wyoming,60.2,111,,
CFB,2024,13,,Sam Houston State,60.03,112,,
CFB,2024,13,,Rice,59.61,113,,
CFB,2024,13,,Illinois State,59.44,114,,
CFB,2024,13,,Purdue,59.3,115,,
CFB,2024,13,,Incarnate Word,59.22,116,,
CFB,2024,13,,Idaho,59.09,117,,
CFB,2024,13,,Montana,59,118,,
CFB,2024,13,,UAB,58.62,119,,
CFB,2024,13,,Hawai'i,58.28,120,,
CFB,2024,13,,Georgia State,57.96,121,,
CFB,2024,13,,Nevada,57.77,122,,
CFB,2024,13,,Buffalo,57.51,123,,
CFB,2024,13,,Missouri State,57.43,124,,
CFB,2024,13,,Northern Arizona,57.32,125,,
CFB,2024,13,,Mercer,56.8,126,,
CFB,2024,13,,Western Michigan,56.69,127,,
CFB,2024,13,,San Diego State,56.43,128,,
CFB,2024,13,,Louisiana Tech,56.39,129,,
CFB,2024,13,,Richmond,56,130,,
CFB,2024,13,,Charlotte,55.96,131,,
CFB,2024,13,,Tarleton State,55.74,132,,
CFB,2024,13,,LouisianaMonroe(ULM),55.72,133,,
CFB,2024,13,,Tennessee-Martin,55.19,134,,
CFB,2024,13,,North Dakota,54.6,135,,
CFB,2024,13,,Fla. International,54.53,136,,
CFB,2024,13,,Villanova,54.48,137,,
CFB,2024,13,,Southern Illinois,54.14,138,,
CFB,2024,13,,Delaware,53.98,139,,
CFB,2024,13,,Chattanooga,53.95,140,,
CFB,2024,13,,Harvard,53.91,141,,
CFB,2024,13,,Yale,53.66,142,,
CFB,2024,13,,Eastern Washington,53.58,143,,
CFB,2024,13,,Stephen F. Austin,53.26,144,,
CFB,2024,13,,New Hampshire,52.91,145,,
CFB,2024,13,,Ball State,52.73,146,,
CFB,2024,13,,SC State,52.7,147,,
CFB,2024,13,,Western Carolina,52.62,148,,
CFB,2024,13,,Eastern Michigan,52.45,149,,
CFB,2024,13,,Central Michigan,52.35,150,,
CFB,2024,13,,Rhode Island,52.19,151,,
CFB,2024,13,,Southern Utah,51.72,152,,
CFB,2024,13,,NC Central,51.68,153,,
CFB,2024,13,,Jackson State,51.26,154,,
CFB,2024,13,,Akron,51.15,155,,
CFB,2024,13,,Florida Atlantic,51.07,156,,
CFB,2024,13,,Towson,50.9,157,,
CFB,2024,13,,Monmouth-NJ,50.82,158,,
CFB,2024,13,,New Mexico State,50.77,159,,
CFB,2024,13,,Temple,50.69,160,,
CFB,2024,13,,SE Louisiana,50.5,161,,
CFB,2024,13,,Abilene Christian,50.47,162,,
CFB,2024,13,,Youngstown State,49.94,163,,
CFB,2024,13,,Eastern Kentucky,49.77,164,,
CFB,2024,13,,Holy Cross,49.67,165,,
CFB,2024,13,,Tennessee Tech,49.6,166,,
CFB,2024,13,,Lehigh,49.57,167,,
CFB,2024,13,,Tennessee State,49.51,168,,
CFB,2024,13,,SE Missouri State,49.32,169,,
CFB,2024,13,,Weber State,49.19,170,,
CFB,2024,13,,Massachusetts,49.14,171,,
CFB,2024,13,,Dartmouth,49.02,172,,
CFB,2024,13,,Tulsa,48.91,173,,
CFB,2024,13,,Central Arkansas,48.84,174,,
CFB,2024,13,,Portland State,48.67,175,,
CFB,2024,13,,East Tennessee State,48.5,176,,
CFB,2024,13,,UTEP,48.3,177,,
CFB,2024,13,,Elon,48.27,178,,
CFB,2024,13,,Sacramento State,48.11,179,,
CFB,2024,13,,Stony Brook,48.04,180,,
CFB,2024,13,,Northern Iowa,47.73,181,,
CFB,2024,13,,McNeese State,47.7,182,,
CFB,2024,13,,Kennesaw State,47.63,183,,
CFB,2024,13,,William & Mary,47.59,184,,
CFB,2024,13,,Middle Tennessee,47.54,185,,
CFB,2024,13,,Lamar,47.28,186,,
CFB,2024,13,,Southern Miss,46.95,187,,
CFB,2024,13,,Samford,46.8,188,,
CFB,2024,13,,Duquesne,46.51,189,,
CFB,2024,13,,Pennsylvania,46.37,190,,
CFB,2024,13,,Columbia,46.1,191,,
CFB,2024,13,,Austin Peay,45.97,192,,
CFB,2024,13,,Idaho State,45.16,193,,
CFB,2024,13,,Nicholls State,44.73,194,,
CFB,2024,13,,Albany-NY,44.59,195,,
CFB,2024,13,,Hampton,44.52,196,,
CFB,2024,13,,Maine,44.43,197,,
CFB,2024,13,,North Alabama,44.25,198,,
CFB,2024,13,,San Diego,43.65,199,,
CFB,2024,13,,Lindenwood,43.49,200,,
CFB,2024,13,,Indiana State,43.25,201,,
CFB,2024,13,,Drake,42.86,202,,
CFB,2024,13,,Cornell,42.84,203,,
CFB,2024,13,,The Citadel,42.6,204,,
CFB,2024,13,,Lafayette,42.23,205,,
CFB,2024,13,,Alabama State,41.86,206,,
CFB,2024,13,,Merrimack,41.8,207,,
CFB,2024,13,,Wofford,41.73,208,,
CFB,2024,13,,Gardner-Webb,41.5,209,,
CFB,2024,13,,Princeton,41.37,210,,
CFB,2024,13,,Robert Morris,40.98,211,,
CFB,2024,13,,Cal Poly-SLO,40.94,212,,
CFB,2024,13,,Butler,40.93,213,,
CFB,2024,13,,Houston Christian,40.81,214,,
CFB,2024,13,,Furman,40.61,215,,
CFB,2024,13,,Florida A&M,40.31,216,,
CFB,2024,13,,Central Connecticut,40.24,217,,
CFB,2024,13,,Bucknell,39.77,218,,
CFB,2024,13,,Eastern Illinois,39.74,219,,
CFB,2024,13,,Campbell,39.56,220,,
CFB,2024,13,,Western Illinois,39.09,221,,
CFB,2024,13,,Alabama A&M,39.02,222,,
CFB,2024,13,,Alcorn State,38.93,223,,
CFB,2024,13,,Kent State,38.55,224,,
CFB,2024,13,,St. Thomas-Mn.,38.34,225,,
CFB,2024,13,,LIU Post,38.25,226,,
CFB,2024,13,,Fordham,38.17,227,,
CFB,2024,13,,Grambling State,38.1,228,,
CFB,2024,13,,Southern U.,37.85,229,,
CFB,2024,13,,Texas A&M-Commerce,37.7,230,,
CFB,2024,13,,Morgan State,37.58,231,,
CFB,2024,13,,Brown,37.29,232,,
CFB,2024,13,,Presbyterian College,37.17,233,,
CFB,2024,13,,Charleston Southern,36.95,234,,
CFB,2024,13,,West Georgia,36.93,235,,
CFB,2024,13,,Utah Tech,36.9,236,,
CFB,2024,13,,Bryant,36.59,237,,
CFB,2024,13,,Saint Francis-Pa.,36.51,238,,
CFB,2024,13,,Prairie View A&M,36.34,239,,
CFB,2024,13,,Howard,35.81,240,,
CFB,2024,13,,Sacred Heart,35.49,241,,
CFB,2024,13,,Davidson,35.33,242,,
CFB,2024,13,,Norfolk State,35.12,243,,
CFB,2024,13,,Colgate,34.73,244,,
CFB,2024,13,,Morehead State,34.43,245,,
CFB,2024,13,,Murray State,34.36,246,,
CFB,2024,13,,VMI,33.82,247,,
CFB,2024,13,,Dayton,33.77,248,,
CFB,2024,13,,Bethune-Cookman,33.12,249,,
CFB,2024,13,,Georgetown,33.1,250,,
CFB,2024,13,,NC A&T,33,251,,
CFB,2024,13,,Texas Southern,32.82,252,,
CFB,2024,13,,Wagner,32.65,253,,
CFB,2024,13,,Northern Colorado,31.28,254,,
CFB,2024,13,,Mercyhurst,30.59,255,,
CFB,2024,13,,Valparaiso,28.69,256,,
CFB,2024,13,,Ark.-Pine Bluff,27.26,257,,
CFB,2024,13,,Stonehill College,26.91,258,,
CFB,2024,13,,Miss. Valley State,25.53,259,,
CFB,2024,13,,Delaware State,25.13,260,,
CFB,2024,13,,Marist,24.63,261,,
CFB,2024,13,,Northwestern State,23.18,262,,
CFB,2024,13,,Stetson,20.64,263,,
CFB,2024,14,,Notre Dame,92.62,1,,
CFB,2024,14,,Texas,91.98,2,,
CFB,2024,14,,Ohio State,91.4,3,,
CFB,2024,14,,Oregon,90.86,4,,
CFB,2024,14,,Alabama,89.34,5,,
CFB,2024,14,,Georgia,89.23,6,,
CFB,2024,14,,Penn State,88.91,7,,
CFB,2024,14,,Mississippi,88.71,8,,
CFB,2024,14,,Tennessee,86.71,9,,
CFB,2024,14,,SMU,86.13,10,,
CFB,2024,14,,Indiana,84.94,11,,
CFB,2024,14,,Colorado,83.99,12,,
CFB,2024,14,,South Carolina,83.95,13,,
CFB,2024,14,,Miami-Florida,83.7,14,,
CFB,2024,14,,Louisville,83.28,15,,
CFB,2024,14,,LSU,83.25,16,,
CFB,2024,14,,Iowa State,83,17,,
CFB,2024,14,,Texas A&M,82.27,18,,
CFB,2024,14,,Florida,81.99,19,,
CFB,2024,14,,Michigan,81.96,20,,
CFB,2024,14,,Arizona State,81.86,21,,
CFB,2024,14,,Clemson,81.73,22,,
CFB,2024,14,,Baylor,81.71,23,,
CFB,2024,14,,Kansas State,81.55,24,,
CFB,2024,14,,Missouri,81.44,25,,
CFB,2024,14,,Iowa,81.43,26,,
CFB,2024,14,,Southern California,80.6,27,,
CFB,2024,14,,Oklahoma,80.08,28,,
CFB,2024,14,,BYU,79.87,29,,
CFB,2024,14,,TCU,79.54,30,,
CFB,2024,14,,Minnesota,79.54,31,,
CFB,2024,14,,Kansas,79.49,32,,
CFB,2024,14,,Tulane,79.26,33,,
CFB,2024,14,,Texas Tech,78.88,34,,
CFB,2024,14,,Boise State,78.67,35,,
CFB,2024,14,,South Dakota State,78.1,36,,
CFB,2024,14,,Virginia Tech,78.08,37,,
CFB,2024,14,,Nebraska,77.64,38,,
CFB,2024,14,,Utah,77.57,39,,
CFB,2024,14,,Auburn,77.32,40,,
CFB,2024,14,,Illinois,76.92,41,,
CFB,2024,14,,Georgia Tech,76.59,42,,
CFB,2024,14,,Arkansas,76.11,43,,
CFB,2024,14,,UNLV,75.73,44,,
CFB,2024,14,,North Dakota State,75.73,45,,
CFB,2024,14,,Syracuse,75.43,46,,
CFB,2024,14,,Memphis,75.12,47,,
CFB,2024,14,,Boston College,74.91,48,,
CFB,2024,14,,Washington,74.84,49,,
CFB,2024,14,,Rutgers,74.81,50,,
CFB,2024,14,,Duke,74.11,51,,
CFB,2024,14,,Wisconsin,74.1,52,,
CFB,2024,14,,Central Florida(UCF),73.62,53,,
CFB,2024,14,,Vanderbilt,73.2,54,,
CFB,2024,14,,UCL,73.19,55,,
CFB,2024,14,,West Virginia,73.07,56,,
CFB,2024,14,,Kentucky,72.69,57,,
CFB,2024,14,,Cincinnati,72.49,58,,
CFB,2024,14,,NC State,72.42,59,,
CFB,2024,14,,Pittsburgh,72.3,60,,
CFB,2024,14,,Louisiana-Lafayette,72.23,61,,
CFB,2024,14,,Montana State,71.81,62,,
CFB,2024,14,,Army West Point,71.75,63,,
CFB,2024,14,,California,71.57,64,,
CFB,2024,14,,North Carolina,70.88,65,,
CFB,2024,14,,Texas State,70.65,66,,
CFB,2024,14,,South Dakota,70.58,67,,
CFB,2024,14,,Washington State,69.96,68,,
CFB,2024,14,,Marshall,69.89,69,,
CFB,2024,14,,Navy,69.18,70,,
CFB,2024,14,,James Madison,69.01,71,,
CFB,2024,14,,Houston,68.94,72,,
CFB,2024,14,,Miami-Ohio,68.86,73,,
CFB,2024,14,,Oklahoma State,68.6,74,,
CFB,2024,14,,Virginia,68.22,75,,
CFB,2024,14,,Ohio,68.02,76,,
CFB,2024,14,,Mississippi State,67.88,77,,
CFB,2024,14,,Georgia Southern,67.55,78,,
CFB,2024,14,,UTS,67.52,79,,
CFB,2024,14,,Maryland,67.29,80,,
CFB,2024,14,,Florida State,66.86,81,,
CFB,2024,14,,Arizona,66.75,82,,
CFB,2024,14,,Fresno State,66.57,83,,
CFB,2024,14,,Colorado State,66.52,84,,
CFB,2024,14,,South Alabama,66.39,85,,
CFB,2024,14,,South Florida,66.28,86,,
CFB,2024,14,,Old Dominion,65.48,87,,
CFB,2024,14,,Wake Forest,65.08,88,,
CFB,2024,14,,Jacksonville State,64.86,89,,
CFB,2024,14,,Appalachian State,64.84,90,,
CFB,2024,14,,Michigan State,64.81,91,,
CFB,2024,14,,Northwestern,64.79,92,,
CFB,2024,14,,Bowling Green,64.54,93,,
CFB,2024,14,,Liberty,64.54,94,,
CFB,2024,14,,Western Kentucky,63.91,95,,
CFB,2024,14,,East Carolina,63.73,96,,
CFB,2024,14,,Stanford,63.61,97,,
CFB,2024,14,,Connecticut,63.54,98,,
CFB,2024,14,,Oregon State,63.28,99,,
CFB,2024,14,,Air Force,63.27,100,,
CFB,2024,14,,San Jose State,63.25,101,,
CFB,2024,14,,Utah State,63.11,102,,
CFB,2024,14,,UC Davis,62.55,103,,
CFB,2024,14,,Troy,62.45,104,,
CFB,2024,14,,Coastal Carolina,62.39,105,,
CFB,2024,14,,Northern Illinois,62.22,106,,
CFB,2024,14,,Wyoming,61.93,107,,
CFB,2024,14,,Rice,61.5,108,,
CFB,2024,14,,Toledo,61.49,109,,
CFB,2024,14,,North Texas,61.32,110,,
